"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"rhaR_5~~~rhaR_2","rhaR_5;rhaR_2","HTH-type transcriptional activator RhaR","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_11253","ligK_2;","4-carboxy-4-hydroxy-2-oxoadipate aldolase;hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"ycaD_4","ycaD_4","putative MFS-type transporter YcaD","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"cytR_4~~~cytR_5~~~cytR_7","cytR_4;cytR_5;cytR_7","HTH-type transcriptional repressor CytR","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"dhaL2_1~~~dhaL2_2","dhaL-2_1;dhaL-2_2","PEP-dependent dihydroxyacetone kinase 2 ADP-binding subunit DhaL","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"dppB_12~~~cntB_2","dppB_12;cntB_2","Dipeptide transport system permease protein DppB;Metal-staphylopine import system permease protein CntB","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_10647",";argP_2","hypothetical protein;HTH-type transcriptional regulator ArgP","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_10605","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_10591","hbpA_3;","Heme-binding protein A;hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"pmdD","pmdD","2-pyrone-46-dicarbaxylate hydrolase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"rbsA_4~~~rbsA_3","rbsA_4;rbsA_3","Ribose import ATP-binding protein RbsA","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_10499","ilvI_3","Acetolactate synthase isozyme 3 large subunit","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"fhuA_2~~~fhuA_1","fhuA_2;fhuA_1","Ferrichrome outer membrane transporter/phage receptor","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_10425","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_10248","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_9308","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_7449","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_7372","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"dhaL2_1","dhaL-2_1","PEP-dependent dihydroxyacetone kinase 2 ADP-binding subunit DhaL","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"dthD","dthD","D-threitol dehydrogenase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"linX_4","linX_4","25-dichloro-25-cyclohexadiene-14-diol dehydrogenase LinX","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_3627","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"sugB_8","sugB_8","Trehalose transport system permease protein SugB","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"dkgB","dkgB","25-diketo-D-gluconic acid reductase B","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"gsiD_9","gsiD_9","Glutathione transport system permease protein GsiD","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"melD_10","melD_10","Melibiose/raffinose/stachyose import permease protein MelD","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"bphC","bphC","Manganese-dependent 23-dihydroxybiphenyl 12-dioxygenase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_2570","yajO_10","1-deoxyxylulose-5-phosphate synthase YajO","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"alx","alx","Putative membrane-bound redox modulator Alx","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_2457","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"dhaK_1","dhaK_1","PEP-dependent dihydroxyacetone kinase dihydroxyacetone-binding subunit DhaK","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"cdhR_9","cdhR_9","HTH-type transcriptional regulator CdhR","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"ligJ","ligJ","2-keto-4-carboxy-3-hexenedioate hydratase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"rbsC_5","rbsC_5","Ribose import permease protein RbsC","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"argP_2","argP_2","HTH-type transcriptional regulator ArgP","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_1316","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"dctA_2","dctA_2","Aerobic C4-dicarboxylate transport protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"allB_2","allB_2","Allantoinase","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_396","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_338","","hypothetical protein","2","30","6","14","25.0","31.818181818181817","0.15555555555555556","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"group_14741","","hypothetical protein","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"group_13903","","hypothetical protein","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"fhuB_2","fhuB_2","Iron(3+)-hydroxamate import system permease protein FhuB","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","2","2","2","0.5","0.5"
"group_13317","","hypothetical protein","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"ndhB_2~~~ndhB_1","ndhB_2;ndhB_1","NAD(P)H-quinone oxidoreductase subunit 2;NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"ndhC_2~~~ndhC_3~~~ndhC_1","ndhC_2;ndhC_3;ndhC_1","NAD(P)H-quinone oxidoreductase subunit 3","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"group_11779","","hypothetical protein","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","4","3","2","0.625","1.0"
"puuC_1~~~puuC_2","puuC_1;puuC_2","NADP/NAD-dependent aldehyde dehydrogenase PuuC","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"group_11148","","hypothetical protein","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"group_11013","","hypothetical protein","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","3","2","2","1.0","1.0"
"group_6584","","hypothetical protein","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","4","3","2","0.625","1.0"
"nuoH_1","nuoH_1","NADH-quinone oxidoreductase subunit H","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","1","1","1","1.0","1.0"
"paoC_4","paoC_4","Aldehyde oxidoreductase molybdenum-binding subunit PaoC","6","14","2","30","75.0","68.18181818181817","6.428571428571429","0.0429876810896563","1.0","0.7454786149546293","4","3","2","0.625","1.0"
"group_15096","gbpR_2","HTH-type transcriptional regulator GbpR","8","28","0","16","100.0","36.36363636363637","inf","0.04747944007888501","1.0","0.7990650009410998","4","4","0","0.125","0.125"
"group_14478","","hypothetical protein","8","28","0","16","100.0","36.36363636363637","inf","0.04747944007888501","1.0","0.7990650009410998","3","3","0","0.25","0.25"
"group_14286","","hypothetical protein","8","28","0","16","100.0","36.36363636363637","inf","0.04747944007888501","1.0","0.7990650009410998","2","2","0","0.5","0.5"
"group_14130","","hypothetical protein","8","28","0","16","100.0","36.36363636363637","inf","0.04747944007888501","1.0","0.7990650009410998","4","4","0","0.125","0.125"
"group_10688","","hypothetical protein","8","28","0","16","100.0","36.36363636363637","inf","0.04747944007888501","1.0","0.7990650009410998","5","5","0","0.0625","0.0625"
"group_12301","","hypothetical protein","0","16","8","28","0.0","63.63636363636363","0.0","0.04747944007888501","1.0","0.7990650009410998","2","0","2","0.5","0.5"
"group_11815","","hypothetical protein;IS630 family transposase ISBj5","0","16","8","28","0.0","63.63636363636363","0.0","0.04747944007888501","1.0","0.7990650009410998","3","0","3","0.25","0.25"
"group_11649","","hypothetical protein","0","16","8","28","0.0","63.63636363636363","0.0","0.04747944007888501","1.0","0.7990650009410998","3","0","3","0.25","0.25"
"group_10179","","hypothetical protein","0","16","8","28","0.0","63.63636363636363","0.0","0.04747944007888501","1.0","0.7990650009410998","2","0","2","0.5","0.5"
"group_10126","","hypothetical protein","0","16","8","28","0.0","63.63636363636363","0.0","0.04747944007888501","1.0","0.7990650009410998","2","0","2","0.5","0.5"
"group_5875","","hypothetical protein","0","16","8","28","0.0","63.63636363636363","0.0","0.04747944007888501","1.0","0.7990650009410998","2","0","2","0.5","0.5"
"gbpR_3","gbpR_3","HTH-type transcriptional regulator GbpR","0","16","8","28","0.0","63.63636363636363","0.0","0.04747944007888501","1.0","0.7990650009410998","3","0","3","0.25","0.25"
"group_15663","","hypothetical protein","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"ndvB_1","ndvB_1","Cyclic beta-(12)-glucan synthase NdvB","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"group_15591","","hypothetical protein","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"group_15588","","hypothetical protein","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"xpkA~~~xpkA_1","xpkA;xpkA_1","Xylulose-5-phosphate phosphoketolase","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"group_15544","IMPDH_2","Inosine-5'-monophosphate dehydrogenase","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"bacA","bacA","Vitamin B12 transport ATP-binding protein BacA","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"group_15179","","hypothetical protein","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","2","2","1","0.5","1.0"
"group_15115","","hypothetical protein","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","4","2","3","0.625","1.0"
"traC_1~~~traC_3~~~traC_2~~~traC_4","traC_1;traC_3;traC_2;traC_4","DNA primase TraC","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"group_14956","","hypothetical protein","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"group_14313","","hypothetical protein","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"group_13946","","hypothetical protein","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"group_13897","","hypothetical protein","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"group_12828","","hypothetical protein","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","2","2","2","0.5","0.5"
"pgrR_21~~~pgrR_22","pgrR_21;pgrR_22","HTH-type transcriptional regulator PgrR","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","2","2","1","0.5","1.0"
"group_12602",";adhB","hypothetical protein;Alcohol dehydrogenase (quinone) cytochrome c subunit","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"group_12482","","hypothetical protein","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
"group_12362","","hypothetical protein","2","29","6","15","25.0","34.090909090909086","0.1724137931034483","0.04907346557779177","1.0","0.7990650009410998","3","2","2","1.0","1.0"
